callid,agentid,customerid,pickedup,duration,productsold,total
5342,5,683,0,0,0,0
5343,10,949,1,193,1,183157
5344,2,69,0,0,0,0
5345,7,285,1,134,0,38190
5346,5,348,1,153,0,53244
5347,1,47,1,193,0,9071
5348,1,748,1,115,0,86020
5349,3,255,0,0,0,0
5350,1,905,1,270,0,244350
5351,5,706,1,266,1,187796
5352,3,885,1,146,0,129210
5353,9,474,0,0,0,0
5354,3,727,1,224,1,162848
5355,1,30,1,147,1,4410
5356,9,364,0,0,0,0
5357,5,77,1,186,1,14322
5358,3,516,0,0,0,0
5359,10,794,1,197,1,156418
5360,5,584,1,168,0,98112
5361,8,44,0,0,0,0
5362,8,908,0,0,0,0
5363,8,188,0,0,0,0
5364,4,341,1,258,0,87978
5365,4,898,1,149,0,133802
5366,8,553,1,224,1,123872
5367,9,656,0,0,0,0
5368,0,778,1,199,0,154822
5369,10,336,0,0,0,0
5370,7,495,1,226,1,111870
5371,6,822,1,192,0,157824
5373,3,781,0,0,0,0
5374,10,927,1,203,0,188181
5375,7,437,1,195,0,85215
5376,10,391,1,228,1,89148
5377,1,383,1,236,0,90388
5378,7,399,1,126,0,50274
5379,9,868,1,165,1,143220
5380,8,107,0,0,0,0
5381,0,854,1,238,1,203252
5382,10,44,1,172,0,7568
5383,8,881,1,176,0,155056
5384,4,952,1,250,0,238000
5385,10,735,1,159,1,116865
5387,3,376,0,0,0,0
5388,10,694,1,192,0,133248
5389,8,292,1,184,0,53728
5390,0,810,1,199,1,161190
5391,6,614,0,0,0,0
5392,1,567,1,105,1,59535
5393,2,780,1,156,1,121680
5395,1,515,1,199,0,102485
5396,3,218,1,213,1,46434
5397,0,953,1,247,0,235391
5398,6,201,1,168,0,33768
5399,3,753,0,0,0,0
5400,6,945,1,139,0,131355
5401,1,131,1,267,0,34977
5402,2,555,0,0,0,0
5403,2,319,0,0,0,0
5404,7,238,1,69,0,16422
5405,7,375,1,108,1,40500
5407,8,907,0,0,0,0
5408,8,339,0,0,0,0
5409,4,477,1,143,0,68211
5411,0,550,1,77,0,42350
5413,2,477,1,123,1,58671
5414,3,569,1,144,0,81936
5415,2,960,0,0,0,0
5416,10,783,1,145,0,113535
5417,10,225,1,245,0,55125
5418,10,757,1,160,0,121120
5419,6,29,0,0,0,0
5420,2,991,0,0,0,0
5421,3,818,1,181,0,148058
5422,0,12,1,137,0,1644
5423,2,652,0,0,0,0
5424,2,866,1,73,0,63218
5425,5,716,1,168,0,120288
5426,4,941,1,200,1,188200
5427,10,652,1,236,1,153872
5428,8,566,1,240,1,135840
5429,4,844,1,274,0,231256
5430,8,717,0,0,0,0
5431,0,771,0,0,0,0
5432,1,123,1,85,1,10455
5433,5,132,1,243,1,32076
5434,9,130,1,140,1,18200
5435,3,165,1,217,0,35805
5436,7,518,1,180,0,93240
5437,4,173,1,198,0,34254
5438,1,50,1,183,0,9150
5439,10,3,1,216,0,648
5440,3,336,1,276,0,92736
5441,6,930,1,259,0,240870
5442,7,398,0,0,0,0
5443,3,877,1,170,1,149090
5444,4,526,1,225,0,118350
5445,4,926,1,279,0,258354
5446,5,54,1,137,0,7398
5447,10,681,1,169,1,115089
5448,4,539,1,219,0,118041
5449,2,626,1,126,0,78876
5450,7,621,0,0,0,0
5451,8,770,0,0,0,0
5452,2,109,1,143,1,15587
5453,3,891,1,132,0,117612
5454,6,728,1,164,0,119392
5455,0,335,1,237,0,79395
5456,9,462,1,180,1,83160
5457,10,929,1,193,1,179297
5459,8,226,1,209,0,47234
5460,4,10,1,217,0,2170
5461,7,199,1,162,0,32238
5462,8,710,1,141,0,100110
5463,10,505,0,0,0,0
5464,1,532,1,196,1,104272
5465,6,768,1,160,0,122880
5466,0,940,0,0,0,0
5467,2,550,0,0,0,0
5468,8,140,1,192,0,26880
5469,1,367,0,0,0,0
5470,0,27,1,194,0,5238
5471,9,449,0,0,0,0
5472,6,531,1,254,0,134874
5473,8,567,0,0,0,0
5475,8,769,1,191,0,146879
5476,4,381,1,216,0,82296
5477,0,2,1,273,1,546
5478,10,780,1,229,1,178620
5479,5,705,1,165,0,116325
5480,0,489,1,177,0,86553
5481,0,478,1,232,0,110896
5482,0,451,0,0,0,0
5483,5,937,1,131,0,122747
5484,2,784,1,172,0,134848
5485,9,218,0,0,0,0
5486,5,479,1,187,0,89573
5487,3,604,0,0,0,0
5488,4,124,1,185,1,22940
5490,5,349,1,177,0,61773
5491,1,336,0,0,0,0
5492,9,328,0,0,0,0
5493,10,873,1,173,0,151029
5494,5,787,1,248,0,195176
5495,1,348,1,160,0,55680
5496,8,534,0,0,0,0
5497,0,464,0,0,0,0
5498,2,363,0,0,0,0
5499,5,81,1,157,0,12717
5500,8,301,0,0,0,0
5502,7,947,1,231,0,218757
5503,6,740,1,204,0,150960
5504,5,464,1,235,0,109040
5505,6,565,1,185,0,104525
5506,9,327,0,0,0,0
5507,4,512,0,0,0,0
5508,0,108,1,259,0,27972
5509,7,21,1,265,0,5565
5510,4,523,1,82,0,42886
5511,7,277,1,167,1,46259
5512,6,428,1,113,0,48364
5513,2,449,1,156,0,70044
5514,10,586,0,0,0,0
5515,2,206,1,90,1,18540
5516,5,540,1,198,0,106920
5517,3,50,1,202,0,10100
5518,1,121,1,179,0,21659
5519,0,218,0,0,0,0
5520,7,776,1,197,0,152872
5521,4,297,1,185,0,54945
5522,6,59,1,189,0,11151
5523,6,395,1,173,0,68335
5524,5,389,1,249,0,96861
5525,8,951,1,115,0,109365
5526,3,566,1,192,1,108672
5527,5,622,1,274,0,170428
5528,7,668,1,196,0,130928
5529,4,148,1,145,0,21460
5530,9,310,0,0,0,0
5531,6,891,1,210,1,187110
5532,5,69,1,134,0,9246
5533,9,488,1,196,1,95648
5534,4,388,1,130,0,50440
5535,8,499,0,0,0,0
5536,1,240,1,234,0,56160
5537,0,105,1,145,0,15225
5539,9,595,1,199,1,118405
5540,6,321,1,157,0,50397
5541,4,732,1,140,1,102480
5542,3,49,0,0,0,0
5543,7,221,1,181,1,40001
5544,6,455,0,0,0,0
5545,8,53,1,136,1,7208
5546,10,882,1,184,0,162288
5547,0,718,1,152,0,109136
5548,6,459,0,0,0,0
5549,10,424,0,0,0,0
5550,4,17,1,231,1,3927
5551,10,406,1,231,0,93786
5552,5,108,1,241,1,26028
5553,5,885,1,206,0,182310
5555,3,296,1,247,0,73112
5556,2,296,1,130,0,38480
5558,0,813,1,206,0,167478
5559,6,719,1,162,0,116478
5560,3,324,1,156,1,50544
5561,8,875,1,143,0,125125
5562,6,886,0,0,0,0
5563,6,396,1,221,1,87516
5564,0,395,1,193,0,76235
5565,10,667,1,149,0,99383
5566,10,810,1,146,0,118260
5567,2,911,1,174,0,158514
5568,4,134,0,0,0,0
5569,0,655,1,146,0,95630
5570,7,552,1,225,0,124200
5571,0,824,1,171,0,140904
5572,10,743,1,205,0,152315
5573,1,227,1,94,0,21338
5574,3,466,1,187,1,87142
5575,5,665,1,192,1,127680
5576,10,495,0,0,0,0
5577,1,441,0,0,0,0
5578,9,109,0,0,0,0
5579,0,272,1,151,1,41072
5580,0,636,1,184,0,117024
5581,5,837,1,105,0,87885
5582,0,464,0,0,0,0
5583,10,83,1,206,0,17098
5584,1,493,1,103,0,50779
5585,5,76,1,212,1,16112
5586,5,116,0,0,0,0
5587,5,668,1,143,0,95524
5588,10,961,1,183,0,175863
5589,2,522,0,0,0,0
5590,5,533,1,157,0,83681
5591,10,435,0,0,0,0
5592,4,639,0,0,0,0
5593,6,452,0,0,0,0
5594,1,929,1,200,0,185800
5595,7,403,1,252,0,101556
5596,10,934,1,241,0,225094
5597,4,765,1,101,0,77265
5598,10,420,0,0,0,0
5599,10,800,1,74,0,59200
5600,1,344,0,0,0,0
5601,4,234,1,222,0,51948
5602,4,927,0,0,0,0
5603,8,124,1,131,0,16244
5604,7,649,1,204,0,132396
5605,1,459,1,109,0,50031
5606,5,936,1,147,0,137592
5607,1,113,1,109,1,12317
5608,7,311,0,0,0,0
5609,8,819,1,192,0,157248
5610,10,760,1,164,0,124640
5611,7,841,1,178,0,149698
5614,6,364,1,125,1,45500
5615,2,503,1,103,0,51809
5616,3,992,1,146,0,144832
5617,4,305,1,208,0,63440
5618,9,469,1,95,1,44555
5619,1,863,0,0,0,0
5620,5,266,0,0,0,0
5621,5,212,1,193,0,40916
5622,6,717,1,155,1,111135
5623,4,767,1,184,0,141128
5624,3,916,0,0,0,0
5625,3,661,1,124,0,81964
5626,6,922,0,0,0,0
5627,5,627,1,121,0,75867
5628,7,817,1,141,0,115197
5629,6,87,1,223,0,19401
5630,2,177,1,141,0,24957
5631,7,486,0,0,0,0
5632,0,98,1,112,0,10976
5633,5,527,1,81,1,42687
5634,2,347,1,238,1,82586
5635,10,204,1,225,1,45900
5636,2,304,1,166,0,50464
5637,8,984,1,157,1,154488
5639,10,756,1,173,0,130788
5640,7,784,1,101,0,79184
5641,10,208,0,0,0,0
5642,8,921,1,144,0,132624
5643,6,8,1,159,0,1272
5644,3,950,1,200,1,190000
5645,1,70,1,222,0,15540
5646,4,85,1,260,0,22100
5647,1,807,0,0,0,0
5648,6,599,1,339,0,203061
5649,3,727,0,0,0,0
5650,5,678,0,0,0,0
5651,10,686,1,218,0,149548
5652,0,883,1,145,0,128035
5653,0,879,1,159,0,139761
5654,7,794,1,117,1,92898
5655,2,797,1,102,0,81294
5656,6,957,0,0,0,0
5657,3,601,1,190,0,114190
5658,3,397,0,0,0,0
5659,1,798,1,162,0,129276
5660,2,423,0,0,0,0
5661,8,719,1,107,0,76933
5662,9,197,0,0,0,0
5663,6,374,1,165,0,61710
5664,4,236,0,0,0,0
5665,5,410,1,156,1,63960
5666,0,744,1,122,0,90768
5667,3,249,1,119,1,29631
5668,8,593,0,0,0,0
5669,8,981,0,0,0,0
5670,7,803,1,158,0,126874
5671,10,246,1,144,0,35424
5672,2,916,0,0,0,0
5673,5,57,1,202,0,11514
5674,3,475,1,177,0,84075
5675,2,25,1,178,0,4450
5676,1,3,1,249,1,747
5677,2,52,1,118,1,6136
5678,3,686,1,235,1,161210
5679,2,363,0,0,0,0
5682,4,676,1,225,0,152100
5683,8,686,0,0,0,0
5684,7,281,0,0,0,0
5685,2,413,1,127,0,52451
5686,4,713,1,178,0,126914
5687,5,575,1,152,0,87400
5688,8,991,1,147,0,145677
5689,8,723,1,162,1,117126
5690,1,342,1,187,0,63954
5691,7,638,1,148,1,94424
5692,1,70,0,0,0,0
5693,4,218,1,227,1,49486
5694,6,578,1,203,1,117334
5695,8,609,0,0,0,0
5696,6,888,1,186,1,165168
5697,0,906,1,208,0,188448
5698,0,846,1,130,0,109980
5699,9,268,0,0,0,0
5700,8,100,0,0,0,0
5701,2,714,1,91,0,64974
5702,10,14,1,271,0,3794
5703,0,664,1,249,0,165336
5704,3,116,1,178,0,20648
5705,4,42,1,112,1,4704
5706,5,243,1,154,0,37422
5707,6,574,1,197,0,113078
5708,10,834,1,114,0,95076
5709,8,681,1,195,0,132795
5710,6,392,1,179,0,70168
5711,8,462,1,211,0,97482
5712,6,226,0,0,0,0
5713,6,553,1,188,0,103964
5714,3,229,1,99,0,22671
5715,10,366,1,160,1,58560
5717,6,79,1,93,0,7347
5718,4,622,1,157,1,97654
5719,0,711,1,225,1,159975
5722,1,562,0,0,0,0
5723,3,125,1,155,1,19375
5724,1,230,0,0,0,0
5725,7,267,0,0,0,0
5726,5,310,0,0,0,0
5727,2,247,1,177,0,43719
5728,1,753,1,104,0,78312
5729,7,24,1,286,1,6864
5730,9,35,1,241,1,8435
5731,7,297,1,212,0,62964
5732,10,373,1,171,0,63783
5733,2,993,1,316,0,313788
5734,10,686,1,223,0,152978
5735,7,356,0,0,0,0
5736,1,784,0,0,0,0
5737,10,756,1,135,0,102060
5738,9,659,1,171,1,112689
5739,2,341,0,0,0,0
5740,6,564,0,0,0,0
5741,0,454,0,0,0,0
5742,10,169,1,218,0,36842
5743,5,310,1,197,1,61070
5744,10,774,0,0,0,0
5745,1,180,1,183,0,32940
5746,9,688,0,0,0,0
5747,1,895,1,149,1,133355
5748,6,403,1,213,0,85839
5749,10,466,0,0,0,0
5750,7,134,0,0,0,0
5751,1,761,0,0,0,0
5752,8,844,0,0,0,0
5753,10,436,0,0,0,0
5754,5,146,1,191,0,27886
5755,5,568,1,176,0,99968
5756,3,165,1,165,1,27225
5758,0,437,1,252,0,110124
5759,10,836,0,0,0,0
5760,8,640,1,250,1,160000
5761,7,448,1,166,0,74368
5762,4,96,0,0,0,0
5763,0,393,1,213,0,83709
5764,10,285,1,119,0,33915
5765,7,54,0,0,0,0
5766,1,546,1,180,0,98280
5767,1,864,1,165,0,142560
5768,7,776,1,196,1,152096
5769,4,95,1,190,0,18050
5770,3,609,1,216,1,131544
5771,0,206,0,0,0,0
5772,7,78,1,259,0,20202
5773,3,577,1,165,1,95205
5774,9,634,0,0,0,0
5775,6,186,0,0,0,0
5776,7,563,1,161,1,90643
5777,2,905,1,203,0,183715
5778,0,209,1,98,0,20482
5779,6,731,1,168,0,122808
5780,5,538,1,185,0,99530
5781,3,302,0,0,0,0
5782,6,468,1,176,0,82368
5783,6,533,1,153,0,81549
5784,6,156,1,264,0,41184
5785,10,596,0,0,0,0
5786,6,908,0,0,0,0
5787,5,64,1,213,0,13632
5788,6,36,1,195,1,7020
5789,5,708,1,211,0,149388
5790,8,829,0,0,0,0
5791,6,763,0,0,0,0
5792,10,972,1,249,0,242028
5793,8,965,1,199,1,192035
5794,8,238,1,237,1,56406
5796,0,829,0,0,0,0
5797,3,284,1,72,1,20448
5798,8,646,1,256,1,165376
5799,0,806,1,306,0,246636
5800,6,291,0,0,0,0
5801,9,754,1,198,1,149292
5802,8,922,1,123,1,113406
5803,0,72,1,204,1,14688
5804,3,604,1,267,0,161268
5805,1,249,1,219,0,54531
5806,1,406,0,0,0,0
5807,3,948,1,176,1,166848
5808,6,239,1,155,0,37045
5809,2,225,1,124,0,27900
5810,5,999,1,177,0,176823
5811,5,975,1,177,0,172575
5812,6,77,0,0,0,0
5813,10,216,0,0,0,0
5814,10,531,1,209,0,110979
5815,10,545,0,0,0,0
5816,8,485,1,192,0,93120
5817,6,584,0,0,0,0
5818,9,901,0,0,0,0
5819,9,606,1,142,1,86052
5820,0,517,1,172,0,88924
5822,7,839,1,121,0,101519
5823,3,915,0,0,0,0
5824,4,134,0,0,0,0
5825,10,540,0,0,0,0
5826,3,623,1,135,1,84105
5827,4,485,1,237,1,114945
5828,3,369,1,232,0,85608
5829,1,544,1,119,0,64736
5830,3,844,0,0,0,0
5831,6,831,1,131,1,108861
5832,0,570,1,282,0,160740
5833,1,179,1,118,1,21122
5834,0,282,0,0,0,0
5835,3,29,0,0,0,0
5836,9,964,1,225,1,216900
5837,0,788,1,166,0,130808
5838,9,863,0,0,0,0
5839,1,424,0,0,0,0
5840,10,473,0,0,0,0
5841,2,30,1,177,1,5310
5842,9,107,0,0,0,0
5843,1,569,1,109,0,62021
5844,7,435,0,0,0,0
5845,4,858,0,0,0,0
5846,5,663,1,101,0,66963
5847,2,547,0,0,0,0
5849,0,770,1,158,1,121660
5850,8,893,1,212,0,189316
5851,7,227,1,188,0,42676
5852,8,168,1,139,0,23352
5854,3,456,1,189,0,86184
5855,5,999,1,199,1,198801
5856,7,966,1,197,0,190302
5857,0,521,1,96,1,50016
5858,1,7,1,199,0,1393
5859,6,669,1,254,0,169926
5860,10,339,1,115,0,38985
5861,5,844,1,141,1,119004
5862,5,383,1,156,1,59748
5863,2,832,0,0,0,0
5864,6,238,1,198,0,47124
5865,8,915,1,149,0,136335
5866,8,554,1,173,1,95842
5867,4,800,1,193,1,154400
5868,3,863,1,134,0,115642
5869,9,378,0,0,0,0
5870,5,46,1,135,0,6210
5871,7,654,0,0,0,0
5872,4,609,1,252,0,153468
5873,10,50,1,203,0,10150
5874,6,774,1,123,0,95202
5875,10,84,1,147,0,12348
5877,6,829,1,208,0,172432
5878,7,847,1,199,0,168553
5879,1,268,0,0,0,0
5880,4,508,1,263,1,133604
5881,3,529,1,161,0,85169
5882,4,625,1,163,0,101875
5883,7,471,0,0,0,0
5884,8,842,1,196,0,165032
5885,0,24,1,244,0,5856
5886,3,948,0,0,0,0
5887,1,206,1,216,0,44496
5888,4,995,1,206,0,204970
5889,3,262,1,79,0,20698
5890,1,399,1,167,1,66633
5891,1,950,1,193,0,183350
5892,5,256,1,170,0,43520
5893,8,337,0,0,0,0
5894,3,501,1,127,0,63627
5895,4,154,1,193,0,29722
5896,8,562,1,227,0,127574
5897,0,5,1,202,0,1010
5898,2,173,1,168,0,29064
5899,1,897,1,220,1,197340
5900,2,844,1,206,0,173864
5901,4,559,1,173,0,96707
5902,7,577,1,305,0,175985
5903,6,206,1,171,1,35226
5904,3,466,1,199,1,92734
5905,4,389,0,0,0,0
5906,1,38,1,190,0,7220
5907,3,296,0,0,0,0
5908,1,936,1,158,0,147888
5909,0,998,1,213,0,212574
5910,1,120,1,147,1,17640
5911,10,296,1,216,1,63936
5912,7,686,1,215,0,147490
5913,5,304,1,145,1,44080
5914,5,236,1,237,0,55932
5915,4,318,1,138,1,43884
5916,4,588,0,0,0,0
5917,4,946,0,0,0,0
5920,5,948,1,191,1,181068
5921,4,400,0,0,0,0
5922,1,945,0,0,0,0
5923,1,31,0,0,0,0
5924,7,389,1,192,0,74688
5925,0,113,1,180,1,20340
5926,4,464,0,0,0,0
5927,2,767,1,154,0,118118
5928,0,90,1,60,0,5400
5929,10,352,1,120,0,42240
5930,0,786,0,0,0,0
5931,1,908,1,141,0,128028
5932,5,64,1,141,1,9024
5933,4,846,1,117,0,98982
5934,7,108,0,0,0,0
5935,3,530,1,150,0,79500
5936,8,147,1,155,1,22785
5937,2,522,1,161,0,84042
5938,10,868,1,163,0,141484
5939,4,299,1,263,0,78637
5940,3,409,1,144,0,58896
5941,0,339,1,174,0,58986
5942,3,540,0,0,0,0
5943,4,355,1,166,0,58930
5944,9,541,1,230,0,124430
5945,9,349,0,0,0,0
5946,10,880,1,178,0,156640
5947,5,259,0,0,0,0
5948,6,707,1,163,1,115241
5949,8,57,1,124,1,7068
5950,2,608,0,0,0,0
5951,8,65,1,151,0,9815
5952,4,369,0,0,0,0
5953,2,720,1,211,0,151920
5954,10,251,1,203,0,50953
5955,1,855,1,207,1,176985
5956,1,469,1,114,0,53466
5957,3,769,0,0,0,0
5958,5,964,1,150,0,144600
5959,7,857,1,94,0,80558
5960,5,630,0,0,0,0
5961,0,722,0,0,0,0
5962,10,9,1,176,1,1584
5963,8,204,0,0,0,0
5964,0,274,1,247,0,67678
5965,10,640,0,0,0,0
5966,0,683,1,111,0,75813
5967,10,926,1,127,0,117602
5968,9,1,1,136,1,136
5969,6,327,0,0,0,0
5970,3,126,1,176,0,22176
5971,1,726,1,77,0,55902
5972,5,336,1,286,0,96096
5973,9,165,1,286,0,47190
5974,4,53,0,0,0,0
5975,6,849,0,0,0,0
5976,7,506,1,187,0,94622
5977,4,809,0,0,0,0
5978,1,63,0,0,0,0
5979,7,768,1,148,0,113664
5980,9,533,1,154,0,82082
5981,8,642,0,0,0,0
5982,6,952,1,168,0,159936
5983,4,364,0,0,0,0
5984,3,788,1,197,0,155236
5985,5,472,1,162,1,76464
5986,5,150,1,62,0,9300
5987,9,412,1,185,1,76220
5988,3,203,1,209,0,42427
5989,6,693,1,203,0,140679
5990,6,783,1,158,0,123714
5991,7,834,1,184,0,153456
5992,10,171,1,190,0,32490
5993,3,539,1,209,0,112651
5994,1,491,1,184,0,90344
5995,9,605,0,0,0,0
5996,10,568,1,269,1,152792
5997,2,821,1,167,0,137107
5998,9,413,1,194,0,80122
5999,3,630,1,235,1,148050
6000,4,637,1,241,1,153517
6001,4,418,0,0,0,0
6002,0,821,0,0,0,0
6003,2,511,1,217,0,110887
6004,1,704,1,120,0,84480
6005,8,285,0,0,0,0
6006,9,285,0,0,0,0
6007,4,75,0,0,0,0
6008,3,275,1,265,1,72875
6009,10,630,1,199,0,125370
6010,10,901,1,80,0,72080
6011,4,462,1,144,0,66528
6012,0,928,0,0,0,0
6013,9,118,1,185,0,21830
6014,9,868,1,168,0,145824
6015,7,702,0,0,0,0
6016,2,526,0,0,0,0
6017,6,261,1,196,1,51156
6018,1,81,1,142,0,11502
6019,4,786,1,236,0,185496
6020,10,278,1,200,1,55600
6021,3,127,1,179,0,22733
6022,1,176,1,218,1,38368
6023,6,309,1,133,0,41097
6024,5,360,0,0,0,0
6025,8,921,0,0,0,0
6026,8,979,0,0,0,0
6027,3,349,0,0,0,0
6028,6,619,1,190,0,117610
6029,3,421,0,0,0,0
6030,0,652,1,96,0,62592
6031,9,660,0,0,0,0
6032,3,610,0,0,0,0
6033,8,185,1,238,0,44030
6034,6,424,0,0,0,0
6035,0,296,1,230,0,68080
6036,1,935,1,201,1,187935
6037,8,939,1,129,0,121131
6038,8,386,1,265,0,102290
6039,10,413,1,184,0,75992
6040,0,647,0,0,0,0
6041,5,456,1,41,0,18696
6042,1,245,1,187,0,45815
6043,3,672,0,0,0,0
6044,9,940,0,0,0,0
6045,5,807,1,169,0,136383
6046,1,893,1,255,0,227715
6047,0,840,0,0,0,0
6048,3,138,1,182,0,25116
6049,6,751,1,151,1,113401
6050,10,172,1,208,0,35776
6051,0,979,1,120,1,117480
6052,6,742,1,103,0,76426
6053,0,442,0,0,0,0
6054,5,895,1,165,0,147675
6055,3,920,1,136,0,125120
6056,5,184,1,189,0,34776
6057,9,428,1,93,1,39804
6058,9,120,1,178,1,21360
6059,7,405,0,0,0,0
6060,5,607,0,0,0,0
6061,5,258,0,0,0,0
6062,3,590,0,0,0,0
6063,9,872,1,179,0,156088
6064,5,237,1,275,1,65175
6065,10,17,1,218,0,3706
6066,3,912,0,0,0,0
6067,3,672,1,162,0,108864
6068,10,675,0,0,0,0
6069,0,751,1,160,1,120160
6070,2,738,1,273,1,201474
6071,9,148,0,0,0,0
6072,7,272,1,187,1,50864
6073,7,264,0,0,0,0
6074,6,863,1,255,0,220065
6075,0,451,1,135,0,60885
6076,10,345,1,171,0,58995
6077,1,719,1,158,0,113602
6078,4,939,1,153,1,143667
6079,8,252,0,0,0,0
6080,3,491,1,178,0,87398
6081,4,616,0,0,0,0
6082,10,343,0,0,0,0
6083,0,915,1,244,0,223260
6084,3,856,0,0,0,0
6085,0,866,1,75,0,64950
6086,0,971,0,0,0,0
6087,1,328,1,129,0,42312
6088,2,211,1,261,0,55071
6089,7,552,1,163,0,89976
6090,0,338,0,0,0,0
6091,6,716,1,239,0,171124
6092,7,778,0,0,0,0
6093,2,878,1,162,1,142236
6094,0,510,1,175,0,89250
6095,8,284,1,224,0,63616
6096,0,656,1,136,0,89216
6097,8,812,1,211,0,171332
6098,2,966,0,0,0,0
6099,8,793,1,184,1,145912
6100,10,390,0,0,0,0
6101,5,437,1,200,1,87400
6102,9,487,1,111,0,54057
6103,3,289,0,0,0,0
6104,8,807,1,183,0,147681
6105,5,49,1,239,1,11711
6106,7,239,0,0,0,0
6107,9,914,1,196,1,179144
6108,0,691,1,145,0,100195
6109,6,513,1,143,0,73359
6110,5,318,1,183,0,58194
6111,2,404,0,0,0,0
6112,4,644,1,241,1,155204
6113,1,199,0,0,0,0
6114,4,330,1,177,0,58410
6115,10,650,1,194,0,126100
6116,5,925,1,217,0,200725
6117,1,115,1,165,0,18975
6118,8,982,1,108,0,106056
6119,4,273,0,0,0,0
6120,0,71,0,0,0,0
6121,7,404,0,0,0,0
6122,4,209,0,0,0,0
6123,7,266,1,242,1,64372
6124,1,65,1,254,0,16510
6125,1,705,1,134,0,94470
6126,2,604,1,192,0,115968
6127,3,744,1,166,1,123504
6128,10,148,0,0,0,0
6129,9,291,1,176,1,51216
6130,6,309,1,286,0,88374
6131,4,874,0,0,0,0
6132,1,953,0,0,0,0
6133,4,708,0,0,0,0
6134,0,346,1,230,1,79580
6135,4,404,1,249,0,100596
6136,3,814,1,149,1,121286
6137,8,265,1,187,1,49555
6138,10,394,1,190,1,74860
6139,7,710,0,0,0,0
6140,7,754,0,0,0,0
6141,5,113,1,173,0,19549
6142,4,893,1,190,0,169670
6143,8,909,0,0,0,0
6144,0,766,1,164,0,125624
6145,6,719,1,152,0,109288
6146,7,448,0,0,0,0
6147,5,899,1,137,0,123163
6148,4,917,1,182,0,166894
6149,8,414,0,0,0,0
6150,9,485,1,164,0,79540
6151,4,227,0,0,0,0
6152,0,86,1,245,1,21070
6153,4,731,1,163,0,119153
6154,6,711,1,93,0,66123
6155,3,181,1,111,1,20091
6156,6,504,0,0,0,0
6157,0,839,1,102,0,85578
6158,6,836,1,222,1,185592
6159,7,554,1,204,0,113016
6160,7,635,1,149,1,94615
6161,8,619,0,0,0,0
6162,4,651,1,179,0,116529
6163,2,162,1,120,0,19440
6164,2,174,1,249,1,43326
6165,4,621,1,155,1,96255
6166,7,653,1,110,0,71830
6167,9,276,0,0,0,0
6168,3,193,1,152,0,29336
6169,6,995,0,0,0,0
6170,1,397,1,138,0,54786
6171,4,449,0,0,0,0
6172,1,6,1,120,0,720
6173,4,907,1,257,0,233099
6174,10,472,1,88,0,41536
6175,10,1000,1,153,1,153000
6176,6,83,1,91,1,7553
6177,6,913,1,142,1,129646
6178,5,88,1,188,0,16544
6179,1,661,1,213,0,140793
6180,10,648,0,0,0,0
6181,3,94,1,98,1,9212
6182,9,757,1,278,0,210446
6183,7,273,1,132,0,36036
6184,4,225,1,140,0,31500
6185,7,187,1,167,1,31229
6186,6,611,1,181,1,110591
6187,2,635,1,88,0,55880
6188,7,208,1,230,0,47840
6189,10,980,0,0,0,0
6190,6,666,1,117,1,77922
6191,1,699,1,195,0,136305
6192,8,132,1,129,0,17028
6193,8,90,1,334,1,30060
6194,1,615,0,0,0,0
6195,9,195,1,274,0,53430
6196,4,369,1,52,0,19188
6197,0,15,0,0,0,0
6198,10,521,1,334,1,174014
6199,6,546,1,204,0,111384
6200,6,518,1,206,0,106708
6201,9,817,1,208,1,169936
6202,6,312,1,90,0,28080
6203,3,955,1,241,0,230155
6204,4,406,0,0,0,0
6205,7,886,1,159,1,140874
6206,1,30,1,185,0,5550
6207,10,996,0,0,0,0
6208,3,635,1,198,1,125730
6209,4,823,1,124,1,102052
6210,7,349,1,169,0,58981
6211,5,665,1,229,1,152285
6212,0,688,0,0,0,0
6213,8,100,0,0,0,0
6214,0,37,1,179,0,6623
6215,5,75,1,164,1,12300
6216,8,565,1,199,0,112435
6217,7,192,1,212,0,40704
6218,3,798,1,125,1,99750
6219,2,938,1,113,0,105994
6220,3,588,1,203,0,119364
6221,6,487,1,115,0,56005
6222,8,447,1,163,0,72861
6223,4,634,1,240,0,152160
6224,1,528,1,125,0,66000
6225,4,965,0,0,0,0
6226,1,815,0,0,0,0
6227,3,160,1,146,1,23360
6228,3,469,1,187,0,87703
6229,1,909,0,0,0,0
6230,0,334,1,270,0,90180
6231,8,318,1,107,1,34026
6232,4,666,0,0,0,0
6233,8,353,1,239,1,84367
6234,9,13,1,216,1,2808
6235,5,197,0,0,0,0
6236,1,518,1,178,0,92204
6237,5,249,1,83,0,20667
6238,3,339,0,0,0,0
6239,7,473,1,149,0,70477
6240,2,673,1,200,0,134600
6241,1,895,1,202,0,180790
6242,3,980,1,240,0,235200
6243,2,159,0,0,0,0
6244,3,782,0,0,0,0
6245,6,703,0,0,0,0
6246,8,499,1,247,1,123253
6247,3,247,1,120,0,29640
6248,3,82,1,219,0,17958
6249,2,66,1,174,0,11484
6250,7,86,0,0,0,0
6251,1,982,1,163,0,160066
6252,8,204,1,223,1,45492
6253,2,798,1,70,0,55860
6254,4,306,0,0,0,0
6255,4,717,0,0,0,0
6256,7,585,0,0,0,0
6257,1,362,0,0,0,0
6258,0,201,1,174,0,34974
6259,7,77,1,233,1,17941
